"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2011/09/11","06:48","0.47","-","1.4"
"2011/09/11","06:54","0.441","-","1.37"
"2011/09/11","07:00","0.417","-","1.33"
"2011/09/11","07:06","0.396","-","1.29"
"2011/09/11","07:12","0.381","-","1.27"
"2011/09/11","07:18","0.37","-","1.23"
"2011/09/11","07:24","0.363","-","1.19"
"2011/09/11","07:30","0.362","-","1.16"
"2011/09/11","07:36","0.365","-","1.17"
"2011/09/11","07:42","0.372","-","1.17"
"2011/09/11","07:48","0.385","-","1.18"
"2011/09/11","07:54","0.402","-","1.18"
"2011/09/11","08:00","0.423","-","1.2"
"2011/09/11","08:06","0.449","-","1.21"
"2011/09/11","08:12","0.479","-","1.25"
"2011/09/11","08:18","0.513","-","1.27"
"2011/09/11","08:24","0.551","-","1.3"
"2011/09/11","08:30","0.592","-","1.35"
"2011/09/11","08:36","0.637","-","1.39"
"2011/09/11","08:42","0.685","-","1.45"
"2011/09/11","08:48","0.736","-","1.47"
"2011/09/11","08:54","0.79","-","1.51"
"2011/09/11","09:00","0.846","-","1.57"
"2011/09/11","09:06","0.904","-","1.63"
"2011/09/11","09:12","0.964","-","1.67"
"2011/09/11","09:18","1.025","-","1.71"
"2011/09/11","09:24","1.088","-","1.79"
"2011/09/11","09:30","1.153","-","1.86"
"2011/09/11","09:36","1.218","-","1.93"
"2011/09/11","09:42","1.284","-","2.02"
"2011/09/11","09:48","1.351","-","2.12"
"2011/09/11","09:54","1.418","-","2.18"
"2011/09/11","10:00","1.485","-","2.26"
"2011/09/11","10:06","1.552","-","2.31"
"2011/09/11","10:12","1.619","-","2.39"
"2011/09/11","10:18","1.686","-","2.45"
"2011/09/11","10:24","1.753","-","2.51"
"2011/09/11","10:30","1.82","-","2.57"
"2011/09/11","10:36","1.886","-","2.64"
"2011/09/11","10:42","1.951","-","2.7"
"2011/09/11","10:48","2.015","-","2.77"
"2011/09/11","10:54","2.079","-","2.82"
"2011/09/11","11:00","2.142","-","2.88"
"2011/09/11","11:06","2.203","-","2.9"
"2011/09/11","11:12","2.264","-","2.96"
"2011/09/11","11:18","2.323","-","3.01"
"2011/09/11","11:24","2.381","-","3.07"
"2011/09/11","11:30","2.437","-","3.13"
"2011/09/11","11:36","2.491","-","3.18"
"2011/09/11","11:42","2.544","-","3.22"
"2011/09/11","11:48","2.594","-","3.26"
"2011/09/11","11:54","2.642","-","3.28"
"2011/09/11","12:00","2.688","-","3.31"
"2011/09/11","12:06","2.731","-","3.34"
"2011/09/11","12:12","2.771","-","3.37"
"2011/09/11","12:18","2.808","-","3.41"
"2011/09/11","12:24","2.842","-","3.47"
"2011/09/11","12:30","2.873","-","3.52"
"2011/09/11","12:36","2.901","-","3.57"
"2011/09/11","12:42","2.924","-","3.61"
"2011/09/11","12:48","2.945","-","3.67"
"2011/09/11","12:54","2.961","-","3.7"
"2011/09/11","13:00","2.974","-","3.73"
"2011/09/11","13:06","2.983","-","3.75"
"2011/09/11","13:12","2.988","-","3.78"
"2011/09/11","13:18","2.99","-","3.79"
"2011/09/11","13:24","2.987","-","3.81"
"2011/09/11","13:30","2.982","-","3.83"
"2011/09/11","13:36","2.973","-","3.82"
"2011/09/11","13:42","2.96","-","3.81"
"2011/09/11","13:48","2.945","-","3.8"
"2011/09/11","13:54","2.927","-","3.79"
"2011/09/11","14:00","2.905","-","3.79"
"2011/09/11","14:06","2.882","-","3.77"
"2011/09/11","14:12","2.856","-","3.75"
"2011/09/11","14:18","2.828","-","3.73"
"2011/09/11","14:24","2.798","-","3.69"
"2011/09/11","14:30","2.767","-","3.66"
"2011/09/11","14:36","2.734","-","3.62"
"2011/09/11","14:42","2.699","-","3.56"
"2011/09/11","14:48","2.664","-","3.53"
"2011/09/11","14:54","2.628","-","3.47"
"2011/09/11","15:00","2.591","-","3.43"
"2011/09/11","15:06","2.553","-","3.39"
"2011/09/11","15:12","2.514","-","3.3"
"2011/09/11","15:18","2.475","-","3.22"
"2011/09/11","15:24","2.436","-","3.16"
"2011/09/11","15:30","2.395","-","3.11"
"2011/09/11","15:36","2.354","-","3.07"
"2011/09/11","15:42","2.313","-","3.01"
"2011/09/11","15:48","2.271","-","2.96"
"2011/09/11","15:54","2.228","-","2.91"
"2011/09/11","16:00","2.184","-","2.86"
"2011/09/11","16:06","2.14","-","2.8"
"2011/09/11","16:12","2.095","-","2.77"
"2011/09/11","16:18","2.048","-","2.73"
"2011/09/11","16:24","2","-","2.7"
"2011/09/11","16:30","1.952","-","2.66"
"2011/09/11","16:36","1.902","-","2.61"
"2011/09/11","16:42","1.85","-","2.55"
"2011/09/11","16:48","1.798","-","2.49"
"2011/09/11","16:54","1.744","-","2.42"
"2011/09/11","17:00","1.689","-","2.35"
"2011/09/11","17:06","1.633","-","2.31"
"2011/09/11","17:12","1.576","-","2.26"
"2011/09/11","17:18","1.518","-","2.18"
"2011/09/11","17:24","1.458","-","2.14"
"2011/09/11","17:30","1.398","-","2.08"
"2011/09/11","17:36","1.338","-","2.03"
"2011/09/11","17:42","1.277","-","1.96"
"2011/09/11","17:48","1.217","-","1.89"
"2011/09/11","17:54","1.156","-","1.82"
"2011/09/11","18:00","1.096","-","1.78"
"2011/09/11","18:06","1.036","-","1.71"
"2011/09/11","18:12","0.977","-","1.64"
"2011/09/11","18:18","0.92","-","1.57"
"2011/09/11","18:24","0.864","-","1.49"
"2011/09/11","18:30","0.81","-","1.42"
"2011/09/11","18:36","0.758","-","1.37"
"2011/09/11","18:42","0.709","-","1.34"
"2011/09/11","18:48","0.663","-","1.28"
"2011/09/11","18:54","0.619","-","1.26"
"2011/09/11","19:00","0.579","-","1.22"
"2011/09/11","19:06","0.543","-","1.2"
"2011/09/11","19:12","0.51","-","1.19"
"2011/09/11","19:18","0.481","-","1.15"
"2011/09/11","19:24","0.457","-","1.09"
"2011/09/11","19:30","0.436","-","1.06"
"2011/09/11","19:36","0.421","-","1.03"
"2011/09/11","19:42","0.41","-","1.02"
"2011/09/11","19:48","0.403","-","1.01"
"2011/09/11","19:54","0.402","-","1"
"2011/09/11","20:00","0.405","-","1"
"2011/09/11","20:06","0.413","-","1.02"
"2011/09/11","20:12","0.425","-","1.02"
"2011/09/11","20:18","0.443","-","1.05"
"2011/09/11","20:24","0.464","-","1.04"
"2011/09/11","20:30","0.49","-","1.07"
"2011/09/11","20:36","0.521","-","1.09"
"2011/09/11","20:42","0.555","-","1.11"
"2011/09/11","20:48","0.593","-","1.13"
"2011/09/11","20:54","0.635","-","1.15"
"2011/09/11","21:00","0.68","-","1.19"
"2011/09/11","21:06","0.728","-","1.22"
"2011/09/11","21:12","0.779","-","1.28"
"2011/09/11","21:18","0.832","-","1.33"
"2011/09/11","21:24","0.888","-","1.41"
"2011/09/11","21:30","0.946","-","1.48"
"2011/09/11","21:36","1.005","-","1.53"
"2011/09/11","21:42","1.067","-","1.6"
"2011/09/11","21:48","1.129","-","1.68"
"2011/09/11","21:54","1.192","-","1.73"
"2011/09/11","22:00","1.257","-","1.8"
"2011/09/11","22:06","1.321","-","1.88"
"2011/09/11","22:12","1.387","-","1.95"
"2011/09/11","22:18","1.452","-","2.02"
"2011/09/11","22:24","1.517","-","2.09"
"2011/09/11","22:30","1.583","-","2.14"
"2011/09/11","22:36","1.648","-","2.22"
"2011/09/11","22:42","1.712","-","2.29"
"2011/09/11","22:48","1.777","-","2.36"
"2011/09/11","22:54","1.84","-","2.41"
"2011/09/11","23:00","1.903","-","2.49"
"2011/09/11","23:06","1.965","-","2.54"
"2011/09/11","23:12","2.027","-","2.59"
"2011/09/11","23:18","2.087","-","2.67"
"2011/09/11","23:24","2.146","-","2.72"
"2011/09/11","23:30","2.204","-","2.77"
"2011/09/11","23:36","2.261","-","2.81"
"2011/09/11","23:42","2.316","-","2.86"
"2011/09/11","23:48","2.37","-","2.89"
"2011/09/11","23:54","2.422","-","2.93"
"2011/09/12","00:00","2.473","-","2.98"
"2011/09/12","00:06","2.521","-","3.02"
"2011/09/12","00:12","2.567","-","3.06"
"2011/09/12","00:18","2.611","-","3.09"
"2011/09/12","00:24","2.653","-","3.13"
"2011/09/12","00:30","2.692","-","3.17"
"2011/09/12","00:36","2.728","-","3.22"
"2011/09/12","00:42","2.761","-","3.27"
"2011/09/12","00:48","2.79","-","3.29"
"2011/09/12","00:54","2.817","-","3.31"
"2011/09/12","01:00","2.84","-","3.35"
"2011/09/12","01:06","2.86","-","3.36"
"2011/09/12","01:12","2.875","-","3.38"
"2011/09/12","01:18","2.887","-","3.38"
"2011/09/12","01:24","2.896","-","3.39"
"2011/09/12","01:30","2.9","-","3.42"
"2011/09/12","01:36","2.901","-","3.44"
"2011/09/12","01:42","2.898","-","3.45"
"2011/09/12","01:48","2.891","-","3.45"
"2011/09/12","01:54","2.88","-","3.48"
"2011/09/12","02:00","2.866","-","3.48"
"2011/09/12","02:06","2.849","-","3.47"
"2011/09/12","02:12","2.829","-","3.48"
"2011/09/12","02:18","2.805","-","3.47"
"2011/09/12","02:24","2.779","-","3.44"
"2011/09/12","02:30","2.75","-","3.43"
"2011/09/12","02:36","2.719","-","3.41"
"2011/09/12","02:42","2.686","-","3.38"
"2011/09/12","02:48","2.652","-","3.36"
"2011/09/12","02:54","2.615","-","3.32"
"2011/09/12","03:00","2.577","-","3.29"
"2011/09/12","03:06","2.538","-","3.22"
"2011/09/12","03:12","2.498","-","3.18"
"2011/09/12","03:18","2.457","-","3.14"
"2011/09/12","03:24","2.416","-","3.1"
"2011/09/12","03:30","2.374","-","3.03"
"2011/09/12","03:36","2.331","-","2.97"
"2011/09/12","03:42","2.288","-","2.93"
"2011/09/12","03:48","2.245","-","2.84"
"2011/09/12","03:54","2.202","-","2.77"
"2011/09/12","04:00","2.158","-","2.73"
"2011/09/12","04:06","2.114","-","2.69"
"2011/09/12","04:12","2.07","-","2.66"
"2011/09/12","04:18","2.025","-","2.62"
"2011/09/12","04:24","1.98","-","2.59"
"2011/09/12","04:30","1.935","-","2.53"
"2011/09/12","04:36","1.888","-","2.47"
"2011/09/12","04:42","1.842","-","2.43"
"2011/09/12","04:48","1.794","-","2.38"
"2011/09/12","04:54","1.746","-","2.34"
"2011/09/12","05:00","1.697","-","2.32"
"2011/09/12","05:06","1.647","-","2.3"
"2011/09/12","05:12","1.596","-","2.24"
"2011/09/12","05:18","1.544","-","2.19"
"2011/09/12","05:24","1.491","-","2.13"
"2011/09/12","05:30","1.438","-","2.07"
"2011/09/12","05:36","1.384","-","2"
"2011/09/12","05:42","1.329","-","1.95"
"2011/09/12","05:48","1.274","-","1.9"
"2011/09/12","05:54","1.218","-","1.88"
"2011/09/12","06:00","1.162","-","1.82"
"2011/09/12","06:06","1.106","-","1.76"
"2011/09/12","06:12","1.05","-","1.7"
"2011/09/12","06:18","0.995","-","1.63"
"2011/09/12","06:24","0.94","-","1.56"
"2011/09/12","06:30","0.886","-","1.5"
"2011/09/12","06:36","0.834","-","1.48"
"2011/09/12","06:42","0.783","-","1.43"
"2011/09/12","06:48","0.734","-","1.38"
"2011/09/12","06:54","0.687","-","1.3"
"2011/09/12","07:00","0.642","-","1.26"
"2011/09/12","07:06","0.6","-","1.19"
"2011/09/12","07:12","0.561","-","1.16"
"2011/09/12","07:18","0.526","-","1.08"
"2011/09/12","07:24","0.493","-","1.06"
"2011/09/12","07:30","0.465","-","1.01"
"2011/09/12","07:36","0.441","-","0.98"
"2011/09/12","07:42","0.42","-","0.94"
"2011/09/12","07:48","0.404","-","0.92"
"2011/09/12","07:54","0.393","-","0.91"
"2011/09/12","08:00","0.386","-","0.89"
"2011/09/12","08:06","0.384","-","0.89"
"2011/09/12","08:12","0.386","-","0.89"
"2011/09/12","08:18","0.394","-","0.9"
"2011/09/12","08:24","0.406","-","0.89"
"2011/09/12","08:30","0.423","-","0.9"
"2011/09/12","08:36","0.444","-","0.91"
"2011/09/12","08:42","0.47","-","0.94"
"2011/09/12","08:48","0.501","-","0.99"
"2011/09/12","08:54","0.535","-","1.01"
"2011/09/12","09:00","0.574","-","1.03"
"2011/09/12","09:06","0.616","-","1.06"
"2011/09/12","09:12","0.663","-","1.11"
"2011/09/12","09:18","0.712","-","1.17"
"2011/09/12","09:24","0.765","-","1.24"
"2011/09/12","09:30","0.82","-","1.28"
"2011/09/12","09:36","0.878","-","1.33"
"2011/09/12","09:42","0.939","-","1.4"
"2011/09/12","09:48","1.001","-","1.44"
"2011/09/12","09:54","1.065","-","1.52"
"2011/09/12","10:00","1.13","-","1.58"
"2011/09/12","10:06","1.197","-","1.67"
"2011/09/12","10:12","1.264","-","1.74"
"2011/09/12","10:18","1.332","-","1.82"
"2011/09/12","10:24","1.401","-","1.9"
"2011/09/12","10:30","1.47","-","1.98"
"2011/09/12","10:36","1.539","-","2.04"
"2011/09/12","10:42","1.607","-","2.1"
"2011/09/12","10:48","1.676","-","2.12"
"2011/09/12","10:54","1.744","-","2.16"
"2011/09/12","11:00","1.811","-","2.22"
"2011/09/12","11:06","1.878","-","2.28"
"2011/09/12","11:12","1.944","-","2.35"
"2011/09/12","11:18","2.009","-","2.45"
"2011/09/12","11:24","2.074","-","2.48"
"2011/09/12","11:30","2.137","-","2.53"
"2011/09/12","11:36","2.199","-","2.6"
"2011/09/12","11:42","2.26","-","2.68"
"2011/09/12","11:48","2.32","-","2.73"
"2011/09/12","11:54","2.379","-","2.78"
"2011/09/12","12:00","2.436","-","2.85"
"2011/09/12","12:06","2.492","-","2.92"
"2011/09/12","12:12","2.546","-","2.95"
"2011/09/12","12:18","2.598","-","2.98"
"2011/09/12","12:24","2.649","-","3.01"
"2011/09/12","12:30","2.697","-","3.04"
"2011/09/12","12:36","2.744","-","3.03"
"2011/09/12","12:42","2.788","-","3.08"
"2011/09/12","12:48","2.829","-","3.14"
"2011/09/12","12:54","2.868","-","3.23"
"2011/09/12","13:00","2.904","-","3.32"
"2011/09/12","13:06","2.937","-","3.36"
"2011/09/12","13:12","2.967","-","3.42"
"2011/09/12","13:18","2.994","-","3.44"
"2011/09/12","13:24","3.017","-","3.45"
"2011/09/12","13:30","3.036","-","3.49"
"2011/09/12","13:36","3.052","-","3.51"
"2011/09/12","13:42","3.064","-","3.52"
"2011/09/12","13:48","3.072","-","3.53"
"2011/09/12","13:54","3.076","-","3.54"
"2011/09/12","14:00","3.076","-","3.55"
"2011/09/12","14:06","3.073","-","3.56"
"2011/09/12","14:12","3.065","-","3.55"
"2011/09/12","14:18","3.054","-","3.54"
"2011/09/12","14:24","3.04","-","3.54"
"2011/09/12","14:30","3.022","-","3.55"
"2011/09/12","14:36","3","-","3.59"
"2011/09/12","14:42","2.976","-","3.6"
"2011/09/12","14:48","2.949","-","3.56"
"2011/09/12","14:54","2.919","-","3.52"
"2011/09/12","15:00","2.886","-","3.46"
"2011/09/12","15:06","2.852","-","3.41"
"2011/09/12","15:12","2.815","-","3.34"
"2011/09/12","15:18","2.777","-","3.27"
"2011/09/12","15:24","2.737","-","3.22"
"2011/09/12","15:30","2.696","-","3.18"
"2011/09/12","15:36","2.654","-","3.12"
"2011/09/12","15:42","2.611","-","3.07"
"2011/09/12","15:48","2.568","-","3"
"2011/09/12","15:54","2.523","-","2.95"
"2011/09/12","16:00","2.478","-","2.91"
"2011/09/12","16:06","2.433","-","2.85"
"2011/09/12","16:12","2.387","-","2.82"
"2011/09/12","16:18","2.341","-","2.77"
"2011/09/12","16:24","2.295","-","2.73"
"2011/09/12","16:30","2.248","-","2.67"
"2011/09/12","16:36","2.201","-","2.61"
"2011/09/12","16:42","2.153","-","2.54"
"2011/09/12","16:48","2.105","-","2.48"
"2011/09/12","16:54","2.057","-","2.42"
"2011/09/12","17:00","2.008","-","2.4"
"2011/09/12","17:06","1.958","-","2.36"
"2011/09/12","17:12","1.907","-","2.32"
"2011/09/12","17:18","1.856","-","2.25"
"2011/09/12","17:24","1.803","-","2.19"
"2011/09/12","17:30","1.75","-","2.13"
"2011/09/12","17:36","1.696","-","2.08"
"2011/09/12","17:42","1.64","-","2.01"
"2011/09/12","17:48","1.584","-","1.94"
"2011/09/12","17:54","1.527","-","1.89"
"2011/09/12","18:00","1.47","-","1.84"
"2011/09/12","18:06","1.411","-","1.8"
"2011/09/12","18:12","1.352","-","1.75"
"2011/09/12","18:18","1.293","-","1.67"
"2011/09/12","18:24","1.233","-","1.6"
"2011/09/12","18:30","1.174","-","1.53"
"2011/09/12","18:36","1.114","-","1.46"
"2011/09/12","18:42","1.055","-","1.39"
"2011/09/12","18:48","0.997","-","1.32"
"2011/09/12","18:54","0.939","-","1.27"
"2011/09/12","19:00","0.883","-","1.25"
"2011/09/12","19:06","0.829","-","1.18"
"2011/09/12","19:12","0.776","-","1.12"
"2011/09/12","19:18","0.726","-","1.11"
"2011/09/12","19:24","0.678","-","1.08"
"2011/09/12","19:30","0.633","-","1.03"
"2011/09/12","19:36","0.591","-","1"
"2011/09/12","19:42","0.552","-","0.95"
"2011/09/12","19:48","0.517","-","0.93"
"2011/09/12","19:54","0.486","-","0.91"
"2011/09/12","20:00","0.458","-","0.87"
"2011/09/12","20:06","0.436","-","0.83"
"2011/09/12","20:12","0.417","-","0.79"
"2011/09/12","20:18","0.403","-","0.78"
"2011/09/12","20:24","0.394","-","0.75"
"2011/09/12","20:30","0.39","-","0.73"
"2011/09/12","20:36","0.39","-","0.72"
"2011/09/12","20:42","0.395","-","0.75"
"2011/09/12","20:48","0.405","-","0.76"
"2011/09/12","20:54","0.42","-","0.75"
"2011/09/12","21:00","0.44","-","0.76"
"2011/09/12","21:06","0.463","-","0.8"
"2011/09/12","21:12","0.492","-","0.84"
"2011/09/12","21:18","0.524","-","0.85"
"2011/09/12","21:24","0.561","-","0.86"
"2011/09/12","21:30","0.601","-","0.89"
"2011/09/12","21:36","0.645","-","0.94"
"2011/09/12","21:42","0.693","-","0.98"
"2011/09/12","21:48","0.743","-","1.01"
"2011/09/12","21:54","0.796","-","1.06"
"2011/09/12","22:00","0.851","-","1.11"
"2011/09/12","22:06","0.909","-","1.18"
"2011/09/12","22:12","0.968","-","1.25"
"2011/09/12","22:18","1.029","-","1.33"
"2011/09/12","22:24","1.091","-","1.41"
"2011/09/12","22:30","1.154","-","1.47"
"2011/09/12","22:36","1.218","-","1.55"
"2011/09/12","22:42","1.283","-","1.63"
"2011/09/12","22:48","1.348","-","1.71"
"2011/09/12","22:54","1.413","-","1.78"
"2011/09/12","23:00","1.477","-","1.85"
"2011/09/12","23:06","1.542","-","1.92"
"2011/09/12","23:12","1.606","-","1.98"
"2011/09/12","23:18","1.669","-","2.03"
"2011/09/12","23:24","1.732","-","2.09"
"2011/09/12","23:30","1.794","-","2.13"
"2011/09/12","23:36","1.856","-","2.19"
"2011/09/12","23:42","1.916","-","2.25"
"2011/09/12","23:48","1.975","-","2.31"
"2011/09/12","23:54","2.034","-","2.4"
"2011/09/13","00:00","2.091","-","2.48"
"2011/09/13","00:06","2.147","-","2.53"
"2011/09/13","00:12","2.201","-","2.6"
"2011/09/13","00:18","2.254","-","2.66"
"2011/09/13","00:24","2.306","-","2.72"
"2011/09/13","00:30","2.357","-","2.74"
"2011/09/13","00:36","2.406","-","2.77"
"2011/09/13","00:42","2.453","-","2.82"
"2011/09/13","00:48","2.498","-","2.86"
"2011/09/13","00:54","2.541","-","2.9"
"2011/09/13","01:00","2.582","-","2.92"
"2011/09/13","01:06","2.621","-","2.94"
"2011/09/13","01:12","2.657","-","2.97"
"2011/09/13","01:18","2.69","-","3.01"
"2011/09/13","01:24","2.721","-","3.04"
"2011/09/13","01:30","2.749","-","3.08"
"2011/09/13","01:36","2.773","-","3.11"
"2011/09/13","01:42","2.795","-","3.16"
"2011/09/13","01:48","2.812","-","3.19"
"2011/09/13","01:54","2.827","-","3.18"
"2011/09/13","02:00","2.837","-","3.19"
"2011/09/13","02:06","2.844","-","3.19"
"2011/09/13","02:12","2.847","-","3.22"
"2011/09/13","02:18","2.846","-","3.23"
"2011/09/13","02:24","2.841","-","3.23"
"2011/09/13","02:30","2.832","-","3.25"
"2011/09/13","02:36","2.82","-","3.26"
"2011/09/13","02:42","2.804","-","3.27"
"2011/09/13","02:48","2.785","-","3.28"
"2011/09/13","02:54","2.762","-","3.26"
"2011/09/13","03:00","2.736","-","3.27"
"2011/09/13","03:06","2.707","-","3.24"
"2011/09/13","03:12","2.675","-","3.21"
"2011/09/13","03:18","2.641","-","3.18"
"2011/09/13","03:24","2.605","-","3.16"
"2011/09/13","03:30","2.567","-","3.11"
"2011/09/13","03:36","2.526","-","3.05"
"2011/09/13","03:42","2.485","-","2.99"
"2011/09/13","03:48","2.442","-","2.95"
"2011/09/13","03:54","2.398","-","2.9"
"2011/09/13","04:00","2.353","-","2.87"
"2011/09/13","04:06","2.308","-","2.83"
"2011/09/13","04:12","2.263","-","2.81"
"2011/09/13","04:18","2.217","-","2.74"
"2011/09/13","04:24","2.171","-","2.7"
"2011/09/13","04:30","2.125","-","2.66"
"2011/09/13","04:36","2.078","-","2.59"
"2011/09/13","04:42","2.033","-","2.53"
"2011/09/13","04:48","1.987","-","2.49"
"2011/09/13","04:54","1.941","-","2.44"
"2011/09/13","05:00","1.895","-","2.4"
"2011/09/13","05:06","1.849","-","2.34"
"2011/09/13","05:12","1.804","-","2.29"
"2011/09/13","05:18","1.758","-","2.24"
"2011/09/13","05:24","1.712","-","2.2"
"2011/09/13","05:30","1.666","-","2.16"
"2011/09/13","05:36","1.619","-","2.12"
"2011/09/13","05:42","1.573","-","2.1"
"2011/09/13","05:48","1.526","-","2.06"
"2011/09/13","05:54","1.478","-","2.01"
"2011/09/13","06:00","1.43","-","1.97"
"2011/09/13","06:06","1.381","-","1.9"
"2011/09/13","06:12","1.332","-","1.85"
"2011/09/13","06:18","1.283","-","1.79"
"2011/09/13","06:24","1.233","-","1.72"
"2011/09/13","06:30","1.183","-","1.67"
"2011/09/13","06:36","1.133","-","1.61"
"2011/09/13","06:42","1.083","-","1.56"
"2011/09/13","06:48","1.033","-","1.51"
"2011/09/13","06:54","0.983","-","1.45"
"2011/09/13","07:00","0.934","-","1.4"
"2011/09/13","07:06","0.886","-","1.35"
"2011/09/13","07:12","0.839","-","1.28"
"2011/09/13","07:18","0.793","-","1.23"
"2011/09/13","07:24","0.749","-","1.2"
"2011/09/13","07:30","0.706","-","1.16"
"2011/09/13","07:36","0.666","-","1.09"
"2011/09/13","07:42","0.628","-","1.06"
"2011/09/13","07:48","0.593","-","1.02"
"2011/09/13","07:54","0.561","-","0.97"
"2011/09/13","08:00","0.532","-","0.92"
"2011/09/13","08:06","0.507","-","0.9"
"2011/09/13","08:12","0.485","-","0.88"
"2011/09/13","08:18","0.467","-","0.86"
"2011/09/13","08:24","0.453","-","0.85"
"2011/09/13","08:30","0.444","-","0.84"
"2011/09/13","08:36","0.439","-","0.85"
"2011/09/13","08:42","0.438","-","0.83"
"2011/09/13","08:48","0.442","-","0.85"
"2011/09/13","08:54","0.451","-","0.85"
"2011/09/13","09:00","0.464","-","0.88"
"2011/09/13","09:06","0.482","-","0.88"
"2011/09/13","09:12","0.504","-","0.91"
"2011/09/13","09:18","0.531","-","0.96"
"2011/09/13","09:24","0.562","-","1"
"2011/09/13","09:30","0.598","-","1.02"
"2011/09/13","09:36","0.637","-","1.06"
"2011/09/13","09:42","0.68","-","1.1"
"2011/09/13","09:48","0.727","-","1.15"
"2011/09/13","09:54","0.777","-","1.19"
"2011/09/13","10:00","0.83","-","1.23"
"2011/09/13","10:06","0.886","-","1.29"
"2011/09/13","10:12","0.945","-","1.35"
"2011/09/13","10:18","1.006","-","1.4"
"2011/09/13","10:24","1.068","-","1.47"
"2011/09/13","10:30","1.133","-","1.54"
"2011/09/13","10:36","1.198","-","1.61"
"2011/09/13","10:42","1.265","-","1.68"
"2011/09/13","10:48","1.333","-","1.74"
"2011/09/13","10:54","1.401","-","1.84"
"2011/09/13","11:00","1.47","-","1.91"
"2011/09/13","11:06","1.538","-","1.99"
"2011/09/13","11:12","1.607","-","2.07"
